iteracija,u1,u2,vrijednost
6038,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6039,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6040,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6041,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6042,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6043,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6044,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6045,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6046,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6047,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6048,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6049,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6050,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6051,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6052,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6053,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6054,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6055,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6056,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6057,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6058,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6059,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6060,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6061,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6062,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6063,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6064,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6065,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6066,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6067,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6068,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6069,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6070,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6071,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6072,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6073,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6074,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6075,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6076,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6077,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6078,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6079,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6080,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6081,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6082,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6083,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6084,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6085,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6086,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6087,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6088,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6089,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6090,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6091,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6092,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6093,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6094,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6095,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6096,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6097,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6098,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6099,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6100,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6101,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6102,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6103,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6104,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6105,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6106,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6107,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6108,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6109,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6110,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6111,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6112,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6113,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6114,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6115,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6116,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6117,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6118,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6119,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6120,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6121,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6122,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6123,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6124,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6125,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6126,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6127,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6128,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6129,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6130,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6131,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6132,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6133,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6134,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6135,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6136,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6137,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6138,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6139,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6140,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6141,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6142,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6143,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6144,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6145,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6146,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6147,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6148,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6149,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6150,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6151,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6152,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6153,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6154,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6155,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6156,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6157,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6158,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6159,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6160,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6161,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6162,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6163,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6164,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6165,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6166,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6167,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6168,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6169,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6170,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6171,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6172,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6173,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6174,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6175,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6176,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6177,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6178,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6179,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6180,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6181,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6182,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6183,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6184,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6185,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6186,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6187,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6188,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6189,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6190,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6191,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6192,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6193,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6194,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6195,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6196,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6197,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6198,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6199,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6200,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6201,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6202,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6203,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6204,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6205,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6206,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6207,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6208,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6209,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6210,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6211,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6212,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6213,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6214,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6215,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6216,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6217,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6218,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6219,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6220,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6221,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6222,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6223,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6224,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6225,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6226,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6227,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6228,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6229,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6230,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6231,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6232,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6233,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6234,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6235,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6236,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6237,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6238,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6239,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6240,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6241,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6242,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6243,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6244,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6245,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6246,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6247,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6248,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6249,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6250,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6251,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6252,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6253,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6254,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6255,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6256,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6257,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6258,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6259,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6260,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6261,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6262,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6263,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6264,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6265,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6266,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6267,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6268,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6269,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6270,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6271,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6272,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6273,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6274,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6275,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6276,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6277,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6278,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6279,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6280,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6281,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6282,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6283,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6284,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6285,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6286,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6287,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6288,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6289,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6290,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6291,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6292,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6293,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6294,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6295,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6296,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6297,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6298,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6299,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6300,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6301,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6302,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6303,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6304,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6305,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6306,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6307,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6308,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6309,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6310,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6311,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6312,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6313,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6314,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6315,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6316,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6317,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6318,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6319,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6320,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6321,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6322,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6323,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6324,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6325,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6326,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6327,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6328,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6329,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6330,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6331,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6332,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6333,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6334,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6335,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6336,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6337,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6338,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6339,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6340,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6341,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6342,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6343,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6344,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6345,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6346,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6347,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6348,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6349,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6350,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6351,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6352,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6353,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6354,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6355,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6356,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6357,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6358,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6359,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6360,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6361,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6362,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6363,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6364,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6365,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6366,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6367,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6368,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6369,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6370,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6371,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6372,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6373,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6374,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6375,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6376,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6377,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6378,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6379,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6380,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6381,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6382,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6383,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6384,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6385,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6386,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6387,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6388,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6389,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6390,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6391,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6392,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6393,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6394,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6395,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6396,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6397,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6398,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6399,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6400,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6401,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6402,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6403,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6404,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6405,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6406,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6407,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6408,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6409,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6410,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6411,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6412,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6413,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6414,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6415,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6416,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6417,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6418,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6419,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6420,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6421,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6422,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6423,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6424,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6425,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6426,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6427,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6428,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6429,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6430,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6431,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6432,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6433,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6434,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6435,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6436,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6437,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6438,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6439,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6440,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6441,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6442,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6443,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6444,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6445,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6446,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6447,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6448,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6449,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6450,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6451,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6452,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6453,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6454,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6455,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6456,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6457,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6458,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6459,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6460,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6461,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6462,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6463,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6464,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6465,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6466,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6467,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6468,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6469,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6470,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6471,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6472,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6473,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6474,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6475,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6476,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6477,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6478,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6479,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6480,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6481,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6482,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6483,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6484,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6485,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6486,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6487,467.31551293612273,338.71374798365963,-1.783321728606375e+308
6488,467.31551293612273,338.71374798365963,-1.783321728606375e+308
